strategy_id,lineage_id,game,bet_count,current_status,executable_status,implementation_kind,source_paths,git_first_seen_commit,git_last_seen_commit,current_exists,callable_entrypoint,parameter_source,implementation_signature_hash,notes,skip_reason,db_sources,evidence_level
biglotto_ts3_markov_freq_5bet,biglotto_ts3_markov_freq_5bet__current,BIG_LOTTO,5,REJECTED,MISSING_CODE,mixed,00-Plan/roadmap/active_task.md;docs/replay/p0_registry_reconciliation_20260519.md;docs/replay/p12_1500_draw_product_realignment_20260520.md;docs/replay/p1_catalog_visibility_plan_20260519.md;docs/replay/p1b_registry_reconciliation_20260520.md;docs/replay/p24_full_strategy_universe_inventory_20260521.md;docs/replay/p2_full_catalog_visibility_plan_20260520.md;docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p3_per_draw_all_strategy_coverage_matrix_20260520.md;docs/replay/p4_apply_readiness_review_20260520.md;docs/replay/p68_all_strategy_executability_inventory_scan_20260526.md;docs/replay/p6_catalog_apply_plan_v1_20260520.md;docs/replay/p6_readiness_report_20260520.md;docs/replay/p6_source_promotion_policy_20260520.md;docs/replay/p9_canonical_artifact_index_20260520.md;lottery_api/models/replay_strategy_registry.py;outputs/replay/non_online_replay_fixture_20260511.json;outputs/replay/p12_1500_draw_gap_analysis_20260520.json;outputs/replay/p18_replay_product_gap_inventory_20260511.md;outputs/replay/p19_replay_product_follow_up_20260511.md;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_executable_inventory_20260513.json;outputs/replay/p1_executable_inventory_20260513.md;outputs/replay/p1_replay_truth_executable_evidence_report_20260513.md;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p20_non_online_replay_fixture_spec_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p24_strategy_replay_coverage_report_20260512.md;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p2_non_online_lifecycle_classification_20260511.md;outputs/replay/p2_truth_level_taxonomy_v2_report_20260513.md;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p3_per_draw_all_strategy_coverage_matrix_20260520.json,a57f4df2662ac8a838c1fd87673fdf5993d7423a,a57f4df2662ac8a838c1fd87673fdf5993d7423a,True,,registry:min_history=0;version=v0.0,5df69485e9eabeb8c826fde624f5f653000adcbe783a6987332b59409e728134,[Confirmed] current registry entry: 大樂透 TS3+Markov 頻率正交 5注,MISSING_CODE: registry lifecycle stub is non-executable.,[],[Confirmed]
biglotto_zonal_pruning,biglotto_zonal_pruning__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/exhaustive_feature_sweep.py;tools/exhaustive_feature_sweep_v2.py;tools/predict_biglotto_zonal.py;tools/predict_ultimate_feature_ensemble.py;tools/solve_7th_bet.py,UNKNOWN,UNKNOWN,True,,,fd57428577251c5b69f4a77737351eaeffcaf10f17e2cc14002db970a5d56ef5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
catalog_online_biglotto_triple_strike,catalog_online_biglotto_triple_strike__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/build_replay_test_fixture.py;tests/test_replay_lifecycle_multistate_fixture.py,UNKNOWN,UNKNOWN,True,,,310f523330d1cba492f8abc4332790cbe51f9cf33716b0e660ad6b35336029f0,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
catalog_rejected_biglotto_deviation_2bet,catalog_rejected_biglotto_deviation_2bet__current,BIG_LOTTO,2,UNKNOWN,UNKNOWN,python,scripts/build_replay_test_fixture.py;tests/test_replay_lifecycle_multistate_fixture.py,UNKNOWN,UNKNOWN,True,,,e730bad4832a978b02a7e338e7777b9b61fa0adce748c4ab817e902d008379aa,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_bet_biglotto,cold_bet_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_markov_vs_triple_2bet.py,UNKNOWN,UNKNOWN,True,,,55e701ad627172f920db6a5fd6beb98af886f8b3a700aecf439b168cf319ee27,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_complement_biglotto,cold_complement_biglotto__current,BIG_LOTTO,UNKNOWN,REJECTED,EXECUTABLE,python,analysis/p273a_prize_aware_inferential_validation.py;analysis/p280d_big649_future_only_protocol.py;analysis/p333_strategy_pick_combination_scoreboard.py;docs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.md;docs/replay/p113_p112_action_decision_matrix_20260527.md;docs/replay/p114_temporal_stability_audit_20260527.md;docs/replay/p124_multi_bet_truth_and_coverage_matrix_20260528.md;docs/replay/p2_prediction_helpfulness_audit_20260526.md;docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p35_wave2_candidate_planning_20260523.md;docs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.md;docs/replay/p42_wave3_biglotto_dryrun_rehearsal_20260524.md;docs/replay/p43_wave3_biglotto_production_apply_20260523.md;docs/replay/p44_wave3_biglotto_performance_analysis_20260523.md;docs/replay/p45_roadmap_update_after_p44_20260524.md;docs/replay/p58_powerlotto_wave5_controlled_apply_proposal_20260525.md;docs/replay/p68_all_strategy_executability_inventory_scan_20260526.md;lottery_api/models/p42_wave3_biglotto_adapters.py;lottery_api/models/replay_strategy_registry.py;outputs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.json;outputs/replay/p113_p112_action_decision_matrix_20260527.json;outputs/replay/p114_temporal_stability_audit_20260527.json;outputs/replay/p124_multi_bet_truth_and_coverage_matrix_20260528.json;outputs/replay/p125_adapter_gap_plan_from_p124_20260528.json;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p2_lifecycle_backfill_dry_run_manifest_20260510.json;outputs/replay/p2_prediction_helpfulness_audit_20260526.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p35_wave2_candidate_planning_20260523.json;outputs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.json;outputs/replay/p42_temp_rehearsal_20260524.json;outputs/replay/p42_wave3_biglotto_dryrun_rehearsal_20260524.json;outputs/replay/p43_wave3_biglotto_production_apply_20260523.json;outputs/replay/p44_wave3_biglotto_performance_analysis_20260523.json;outputs/replay/p68_all_strategy_executability_inventory_scan_20260526.json;tools/big649_no_db_strategy_output_adapter.py,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,True,lottery_api.models.p42_wave3_biglotto_adapters.predict_cold_complement_bet1,tools/big649_no_db_strategy_output_adapter.py:_SPECS kwargs={},4d6f01eb05e007ae3b0cc9e993886043d18d53fa493a0d9ebb6d86c45b798ecc,[Confirmed] current registry entry: 大樂透 Cold Complement | [Confirmed] frozen BIG 6/49 no-DB adapter spec | [Confirmed] DB strategy evidence from immutable read-only introspection,"NOT_RUN: executable frozen BIG 6/49 callable found, but replay readiness blocked by lineage/readiness scope.","[{""column"": ""strategy_id"", ""count"": 1500, ""earliest_available_timestamp_or_period"": ""2013/02/05"", ""game"": [""BIG_LOTTO""], ""latest_available_timestamp_or_period"": ""2026/05/19"", ""status"": [""PREDICTED""], ""table"": ""strategy_prediction_replays""}]",[Confirmed]
cold_numbers_bet_biglotto,cold_numbers_bet_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_biglotto_3bet_comparison.py,UNKNOWN,UNKNOWN,True,,,f3fad390bcb7ebd4f0591718d02ed427180af4d3472802028c6a2daf4a448afb,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
coldpool15_biglotto,coldpool15_biglotto__current,BIG_LOTTO,UNKNOWN,REJECTED,EXECUTABLE,python,analysis/p273a_prize_aware_inferential_validation.py;analysis/p280d_big649_future_only_protocol.py;docs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.md;docs/replay/p113_p112_action_decision_matrix_20260527.md;docs/replay/p114_temporal_stability_audit_20260527.md;docs/replay/p124_multi_bet_truth_and_coverage_matrix_20260528.md;docs/replay/p2_prediction_helpfulness_audit_20260526.md;docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p35_wave2_candidate_planning_20260523.md;docs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.md;docs/replay/p42_wave3_biglotto_dryrun_rehearsal_20260524.md;docs/replay/p43_wave3_biglotto_production_apply_20260523.md;docs/replay/p44_wave3_biglotto_performance_analysis_20260523.md;docs/replay/p45_roadmap_update_after_p44_20260524.md;docs/replay/p68_all_strategy_executability_inventory_scan_20260526.md;docs/replay/p69_all_strategy_dry_run_batch_plan_20260526.md;docs/replay/p91_all_strategy_replay_expansion_inventory_20260526.md;lottery_api/models/p42_wave3_biglotto_adapters.py;lottery_api/models/replay_strategy_registry.py;outputs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.json;outputs/replay/p113_p112_action_decision_matrix_20260527.json;outputs/replay/p114_temporal_stability_audit_20260527.json;outputs/replay/p124_multi_bet_truth_and_coverage_matrix_20260528.json;outputs/replay/p125_adapter_gap_plan_from_p124_20260528.json;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p2_lifecycle_backfill_dry_run_manifest_20260510.json;outputs/replay/p2_prediction_helpfulness_audit_20260526.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p35_wave2_candidate_planning_20260523.json;outputs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.json;outputs/replay/p42_temp_rehearsal_20260524.json;outputs/replay/p42_wave3_biglotto_dryrun_rehearsal_20260524.json;outputs/replay/p43_wave3_biglotto_production_apply_20260523.json;outputs/replay/p44_wave3_biglotto_performance_analysis_20260523.json;outputs/replay/p68_all_strategy_executability_inventory_scan_20260526.json;tools/big649_no_db_strategy_output_adapter.py,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,True,lottery_api.models.p42_wave3_biglotto_adapters.predict_coldpool15_candidates,tools/big649_no_db_strategy_output_adapter.py:_SPECS kwargs={},b44485f692e7d2a94e2d931639929ae78942847691b8bf4a503fe7181799fdce,[Confirmed] current registry entry: 大樂透 ColdPool-15 | [Confirmed] frozen BIG 6/49 no-DB adapter spec | [Confirmed] DB strategy evidence from immutable read-only introspection,"NOT_RUN: executable frozen BIG 6/49 callable found, but replay readiness blocked by lineage/readiness scope.","[{""column"": ""strategy_id"", ""count"": 1500, ""earliest_available_timestamp_or_period"": ""2013/02/05"", ""game"": [""BIG_LOTTO""], ""latest_available_timestamp_or_period"": ""2026/05/19"", ""status"": [""PREDICTED""], ""table"": ""strategy_prediction_replays""}]",[Confirmed]
fixture-biglotto_ts3_acb_4bet-3d55f1f95304,fixture-biglotto_ts3_acb_4bet-3d55f1f95304__current,BIG_LOTTO,4,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/non_online_replay_fixture_20260511.json,UNKNOWN,UNKNOWN,False,,,a0e91781b704f83895d164612e71eda03c73fbb9a8b07bc1fb2e5274a861abf6,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
fixture-biglotto_ts3_markov_freq_5bet-8ac8d7994b56,fixture-biglotto_ts3_markov_freq_5bet-8ac8d7994b56__current,BIG_LOTTO,5,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/non_online_replay_fixture_20260511.json,UNKNOWN,UNKNOWN,False,,,0494914a3521707b5fd0b4d6f7d9c1685a5dec3bf1eba5281044369237fd1381,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
fourier30_markov30_biglotto,fourier30_markov30_biglotto__current,BIG_LOTTO,UNKNOWN,REJECTED,EXECUTABLE,python,analysis/p273a_prize_aware_inferential_validation.py;analysis/p280d_big649_future_only_protocol.py;docs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.md;docs/replay/p113_p112_action_decision_matrix_20260527.md;docs/replay/p114_temporal_stability_audit_20260527.md;docs/replay/p115_biglotto_quarantine_governance_20260527.md;docs/replay/p116_powerlotto_oos_monitoring_design_20260527.md;docs/replay/p117_powerlotto_oos_monitoring_checkpoint_20260527.md;docs/replay/p119_evidence_trigger_matrix_20260527.md;docs/replay/p120_trigger_evaluation_20260527.md;docs/replay/p121_trigger_recheck_20260527.md;docs/replay/p122_trigger_recheck_contamination_guard_20260527.md;docs/replay/p123_scheduled_trigger_recheck_setup_20260527.md;docs/replay/p124_multi_bet_truth_and_coverage_matrix_20260528.md;docs/replay/p2_prediction_helpfulness_audit_20260526.md;docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p35_wave2_candidate_planning_20260523.md;docs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.md;docs/replay/p42_wave3_biglotto_dryrun_rehearsal_20260524.md;docs/replay/p43_wave3_biglotto_production_apply_20260523.md;docs/replay/p44_wave3_biglotto_performance_analysis_20260523.md;docs/replay/p45_roadmap_update_after_p44_20260524.md;docs/replay/p58_powerlotto_wave5_controlled_apply_proposal_20260525.md;docs/replay/p68_all_strategy_executability_inventory_scan_20260526.md;docs/replay/p69_all_strategy_dry_run_batch_plan_20260526.md;docs/replay/p91_all_strategy_replay_expansion_inventory_20260526.md;docs/replay/p94a_biglotto_all_strategy_betcount_benchmark_20260526.md;lottery_api/models/p42_wave3_biglotto_adapters.py;lottery_api/models/replay_strategy_registry.py;outputs/replay/p112_cross_lottery_prediction_helpfulness_audit_20260527.json;outputs/replay/p113_p112_action_decision_matrix_20260527.json;outputs/replay/p114_temporal_stability_audit_20260527.json;outputs/replay/p115_biglotto_quarantine_governance_20260527.json;outputs/replay/p116_powerlotto_oos_monitoring_design_20260527.json;outputs/replay/p117_powerlotto_oos_monitoring_checkpoint_20260527.json;tools/big649_no_db_strategy_output_adapter.py,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,58a147cdb2a0aead62603c6e16ea5f2c7c1ddd0c,True,lottery_api.models.p42_wave3_biglotto_adapters.predict_fourier30_markov30_candidates,tools/big649_no_db_strategy_output_adapter.py:_SPECS kwargs={},29b66492f04106e2060ed46839d7f02d93498d782887663e7427cf0538e5b965,[Confirmed] current registry entry: 大樂透 Fourier30+Markov30 | [Confirmed] frozen BIG 6/49 no-DB adapter spec | [Confirmed] DB strategy evidence from immutable read-only introspection,"NOT_RUN: executable frozen BIG 6/49 callable found, but replay readiness blocked by lineage/readiness scope.","[{""column"": ""strategy_id"", ""count"": 1500, ""earliest_available_timestamp_or_period"": ""2013/02/05"", ""game"": [""BIG_LOTTO""], ""latest_available_timestamp_or_period"": ""2026/05/19"", ""status"": [""PREDICTED""], ""table"": ""strategy_prediction_replays""}]",[Confirmed]
fourier_bet_biglotto,fourier_bet_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_markov_vs_triple_2bet.py,UNKNOWN,UNKNOWN,True,,,66af6881b728e38cd3d47cb9e47e9888ed8c2aed821d4d0a4ffa2c837bfe02aa,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
fourier_rhythm_bet_biglotto,fourier_rhythm_bet_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_biglotto_3bet_comparison.py,UNKNOWN,UNKNOWN,True,,,ba1852a8c839a563c7f2fdc09ff6643af2cf29770054d4c5ff0601027dbe7423,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
generate_big_lotto_3bet,generate_big_lotto_3bet__current,BIG_LOTTO,3,UNKNOWN,UNKNOWN,python,tools/backtest_big_lotto_3bet.py,UNKNOWN,UNKNOWN,True,,,915d28559758006438ecdcd09db89894d83a46226927419c5acd015e106922db,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
generate_big_lotto_orthogonal_5bet,generate_big_lotto_orthogonal_5bet__current,BIG_LOTTO,5,UNKNOWN,UNKNOWN,python,tools/backtest_big_lotto_orthogonal_5bet.py,UNKNOWN,UNKNOWN,True,,,ef76eaad28ca6eea73ee0e77ac5365929b474313eebc2970eebe98d1bb5a4f12,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
generate_biglotto_5bet,generate_biglotto_5bet__current,BIG_LOTTO,5,UNKNOWN,UNKNOWN,python,tools/stability_coverage_study.py,UNKNOWN,UNKNOWN,True,,,317e5c8b6be763bbeb4678457f5b530f196f2e4a1804306b426f442794553b84,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
hot_gap_return_biglotto,hot_gap_return_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,MISSING_CODE,json,docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p35_wave2_candidate_planning_20260523.md;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p2_lifecycle_backfill_dry_run_manifest_20260510.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p35_wave2_candidate_planning_20260523.json;outputs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.json;outputs/replay/p6_catalog_apply_plan_v1_20260520.json;outputs/research/p262a_replay_strategy_coverage_audit_20260609.json;rejected/README.md,UNKNOWN,UNKNOWN,False,,,cb6933f4fbbaf0b28d6e311ad977b69c6c1bd4b61fca7d8d0a2a7394ff113e69,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
hot_stop_rebound_biglotto,hot_stop_rebound_biglotto__current,BIG_LOTTO,UNKNOWN,UNKNOWN,MISSING_CODE,json,docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p35_wave2_candidate_planning_20260523.md;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p2_lifecycle_backfill_dry_run_manifest_20260510.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p35_wave2_candidate_planning_20260523.json;outputs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.json;outputs/replay/p6_catalog_apply_plan_v1_20260520.json;outputs/research/p262a_replay_strategy_coverage_audit_20260609.json;rejected/README.md;rejected/hot_stop_rebound_biglotto.json;tools/backtest_biglotto_hot_stop_rebound.py,UNKNOWN,UNKNOWN,False,,,eb2271d91433ac30a93c5fc8bea2c84621a8db63ca281a738de74fb576aa2818,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
